embedding_type,n_samples,bootstrap_iters,tau,tau_ci_lower,tau_ci_upper,spectral_gap,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette,silhouette_ci_lower,silhouette_ci_upper,trustworthiness,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw,id_raw_ci_lower,id_raw_ci_upper,id_diff,id_diff_ci_lower,id_diff_ci_upper,progression,model
patch_mean_0.875,3000,0,0.782057645067706,,,0.02799493,,,0.9016930454561066,,,,,,0.981435140562249,,,,,,,,,CRC-Serrated,virchow2
patch_mean_1.0,3000,0,0.7622618371288683,,,0.016662896,,,0.8541721697423484,,,,,,0.9885589859437751,,,,,,,,,CRC-Serrated,virchow2
cls_0.125,3000,0,0.37453170973414784,,,0.060743272,,,0.6302948239162915,,,,,,0.9842995481927711,,,,,,,,,CRC-Serrated,virchow2
cls_0.375,3000,0,0.5089516294662774,,,0.07130289,,,0.685084051769799,,,,,,0.9826441265060241,,,,,,,,,CRC-Serrated,virchow2
cls_0.625,3000,0,0.6734573866260586,,,0.07776934,,,0.8197952590443023,,,,,,0.9732450301204819,,,,,,,,,CRC-Serrated,virchow2
cls_0.875,3000,0,0.8003774406228001,,,0.037330925,,,0.9156902807732726,,,,,,0.9771814257028113,,,,,,,,,CRC-Serrated,virchow2
cls_1.0,3000,0,0.7963704072254955,,,0.025646985,,,0.9151733352117382,,,,,,0.9798775100401607,,,,,,,,,CRC-Serrated,virchow2
register_mean_0.125,3000,0,0.41413567346464136,,,0.055868626,,,0.6455088160390156,,,,,,0.9877814759036144,,,,,,,,,CRC-Serrated,virchow2
register_mean_0.375,3000,0,0.6002080169625947,,,0.07533789,,,0.7101325886147924,,,,,,0.9807369979919679,,,,,,,,,CRC-Serrated,virchow2
register_mean_0.625,3000,0,0.6777114985593883,,,0.0746395,,,0.8459586225200955,,,,,,0.9689501506024096,,,,,,,,,CRC-Serrated,virchow2
register_mean_0.875,3000,0,0.7696866616165509,,,0.020402431,,,0.8935630115375144,,,,,,0.9843692269076305,,,,,,,,,CRC-Serrated,virchow2
register_mean_1.0,3000,0,0.7485718065842675,,,0.0149181485,,,0.8661291648070396,,,,,,0.9874301706827309,,,,,,,,,CRC-Serrated,virchow2
final_embedding,3000,50,0.7929737596247732,0.7864135833721332,0.7986658468610774,0.027454257,0.022686462104320525,0.028357258439064024,0.9157584341031763,0.9089948779594841,0.925170786601816,,,,0.9799821787148595,0.9798982567771085,0.9843005572289156,,,,,,,CRC-Serrated,virchow2
patch_mean_0.125,3000,0,0.32036555173788717,,,0.027747393,,,0.5884900320388571,,,,,,0.9887012550200803,,,,,,,,,CRC-Serrated,uni2
patch_mean_0.375,3000,0,0.570032488725044,,,0.05472946,,,0.7017686058696699,,,,,,0.9737788654618474,,,,,,,,,CRC-Serrated,uni2
patch_mean_0.625,3000,0,0.7221635384053543,,,0.07478988,,,0.8579437712421443,,,,,,0.9685984437751004,,,,,,,,,CRC-Serrated,uni2
patch_mean_0.875,3000,0,0.7889439494724175,,,0.051680207,,,0.8987044225112697,,,,,,0.9801845883534137,,,,,,,,,CRC-Serrated,uni2
patch_mean_1.0,3000,0,0.78609390135737,,,0.0491879,,,0.8966963125425101,,,,,,0.9815935240963856,,,,,,,,,CRC-Serrated,uni2
cls_0.125,3000,0,0.2640249730784937,,,0.030318141,,,0.5404577201510316,,,,,,0.9905615461847389,,,,,,,,,CRC-Serrated,uni2
cls_0.375,3000,0,0.47369705148384783,,,0.051873803,,,0.6980137407997244,,,,,,0.9810552710843373,,,,,,,,,CRC-Serrated,uni2
cls_0.625,3000,0,0.6350457066342383,,,0.045633316,,,0.7769641073302346,,,,,,0.9759025100401606,,,,,,,,,CRC-Serrated,uni2
cls_0.875,3000,0,0.7871653234567804,,,0.045918882,,,0.9050143240393849,,,,,,0.9735628514056225,,,,,,,,,CRC-Serrated,uni2
cls_1.0,3000,0,0.7887464120272866,,,0.033315063,,,0.9118161714829922,,,,,,0.9637965361445783,,,,,,,,,CRC-Serrated,uni2
register_mean_0.125,3000,0,0.27520769961902203,,,0.026218176,,,0.5369065210076545,,,,,,0.9907155120481927,,,,,,,,,CRC-Serrated,uni2
register_mean_0.375,3000,0,0.5621764821729646,,,0.058285177,,,0.7029610719034863,,,,,,0.9805427710843373,,,,,,,,,CRC-Serrated,uni2
register_mean_0.625,3000,0,0.7239563193877518,,,0.07494658,,,0.8311693080170902,,,,,,0.9679958333333334,,,,,,,,,CRC-Serrated,uni2
register_mean_0.875,3000,0,0.7955978726934512,,,0.038859487,,,0.9050168476712185,,,,,,0.9789167670682731,,,,,,,,,CRC-Serrated,uni2
register_mean_1.0,3000,0,0.7936798746974029,,,0.030817866,,,0.9102124467044787,,,,,,0.9791601907630522,,,,,,,,,CRC-Serrated,uni2
final_embedding,3000,50,0.7880604404849562,0.7796142973534185,0.7919208180326401,0.033269346,0.027470652759075165,0.03759094178676605,0.9056845425948505,0.8978772715600777,0.915665875675975,,,,0.9704424196787148,0.9722086332831326,0.9764812525100401,,,,,,,CRC-Serrated,uni2
patch_mean_0.125,3000,0,0.4830028532852819,,,0.03813511,,,0.6629097226965067,,,,,,0.9800267068273092,,,,,,,,,CRC-Serrated,conch
patch_mean_0.375,3000,0,0.5726789230874596,,,0.040253162,,,0.7030750708006355,,,,,,0.9743022590361445,,,,,,,,,CRC-Serrated,conch
patch_mean_0.625,3000,0,0.7639713215760984,,,0.08692843,,,0.8569100612498942,,,,,,0.976254016064257,,,,,,,,,CRC-Serrated,conch
patch_mean_0.875,3000,0,0.7368537536937083,,,0.09725833,,,0.8728519238693049,,,,,,0.973931124497992,,,,,,,,,CRC-Serrated,conch
patch_mean_1.0,3000,0,0.750166418032018,,,0.09872633,,,0.8757637463087632,,,,,,0.9720368975903615,,,,,,,,,CRC-Serrated,conch
cls_0.125,3000,0,0.4773049347423807,,,0.062472045,,,0.6703813819817391,,,,,,0.9857922188755021,,,,,,,,,CRC-Serrated,conch
cls_0.375,3000,0,0.5429077614593298,,,0.0716601,,,0.6893550600604342,,,,,,0.9826403614457832,,,,,,,,,CRC-Serrated,conch
cls_0.625,3000,0,0.6901607918252511,,,0.08784914,,,0.8185694157225549,,,,,,0.968455421686747,,,,,,,,,CRC-Serrated,conch
cls_0.875,3000,0,0.7424163840379631,,,0.09408307,,,0.8481294954816949,,,,,,0.9637538654618474,,,,,,,,,CRC-Serrated,conch
cls_1.0,3000,0,0.7272963471214322,,,0.10132778,,,0.8560523105033208,,,,,,0.9714004016064257,,,,,,,,,CRC-Serrated,conch
final_embedding,3000,50,0.6415586246094653,0.6113704170662067,0.6946079504896643,0.09261215,0.08336618691682815,0.09592695087194443,0.8325046679187179,0.8282640048865635,0.8449561963557367,,,,0.9733842369477912,0.9752303790160642,0.9795791729417671,,,,,,,CRC-Serrated,conch
patch_mean_0.125,3000,0,0.29147417573610246,,,0.036381185,,,0.6154139291194083,,,,,,0.9846320281124498,,,,,,,,,CRC-Serrated,gigapath
patch_mean_0.375,3000,0,0.5240402796111756,,,0.04651892,,,0.7123900000428162,,,,,,0.9729927208835342,,,,,,,,,CRC-Serrated,gigapath
patch_mean_0.625,3000,0,0.7325549172729593,,,0.0832454,,,0.8389554627141791,,,,,,0.9646012550200803,,,,,,,,,CRC-Serrated,gigapath
patch_mean_0.875,3000,0,0.7959909384398851,,,0.062091827,,,0.8990992517268968,,,,,,0.9722341867469879,,,,,,,,,CRC-Serrated,gigapath
patch_mean_1.0,3000,0,0.7946440457025127,,,0.06613886,,,0.9043615950969405,,,,,,0.9741462851405622,,,,,,,,,CRC-Serrated,gigapath
cls_0.125,3000,0,0.34748265709842263,,,0.054763615,,,0.6459780233307258,,,,,,0.9855652610441767,,,,,,,,,CRC-Serrated,gigapath
cls_0.375,3000,0,0.6422908719284222,,,0.05367881,,,0.7337893560124826,,,,,,0.9819900100401606,,,,,,,,,CRC-Serrated,gigapath
cls_0.625,3000,0,0.7603804844231213,,,0.06988919,,,0.8162117890946544,,,,,,0.9738276606425703,,,,,,,,,CRC-Serrated,gigapath
cls_0.875,3000,0,0.7936297878919427,,,0.050655603,,,0.909597690016274,,,,,,0.9724263554216868,,,,,,,,,CRC-Serrated,gigapath
cls_1.0,3000,0,0.7886892477320924,,,0.04137504,,,0.9137652565904152,,,,,,0.968722891566265,,,,,,,,,CRC-Serrated,gigapath
final_embedding,3000,50,0.7924941240203114,0.7786799880029213,0.7951706168882715,0.05216962,0.0440881684422493,0.05279056131839752,0.9168216845399961,0.9108436861725722,0.9269042085586635,,,,0.9739885542168675,0.9716154267068273,0.979429469126506,,,,,,,CRC-Serrated,gigapath
patch_mean_0.125,3000,0,0.3917942796675963,,,0.037810743,,,0.6022732128440005,,,,,,0.9867774096385542,,,,,,,,,CRC-Serrated,musk
patch_mean_0.375,3000,0,0.6937022556243694,,,0.057195008,,,0.7694775765631207,,,,,,0.9700636044176707,,,,,,,,,CRC-Serrated,musk
patch_mean_0.625,3000,0,0.7063307421692996,,,0.07669014,,,0.7985360574315657,,,,,,0.9643796686746988,,,,,,,,,CRC-Serrated,musk
patch_mean_0.875,3000,0,0.28159074240648013,,,0.029616296,,,0.7285644116107871,,,,,,0.9726599397590362,,,,,,,,,CRC-Serrated,musk
patch_mean_1.0,3000,0,0.4689502378228928,,,0.027709305,,,0.7578130987491138,,,,,,0.9744938253012048,,,,,,,,,CRC-Serrated,musk
cls_0.125,3000,0,0.4472123417490798,,,0.05667478,,,0.6079642483575733,,,,,,0.9897269578313252,,,,,,,,,CRC-Serrated,musk
cls_0.375,3000,0,0.5886843795409997,,,0.07972062,,,0.6789103033308602,,,,,,0.9695772590361446,,,,,,,,,CRC-Serrated,musk
cls_0.625,3000,0,0.4148777203759708,,,0.07925582,,,0.6289826385301687,,,,,,0.9750376506024097,,,,,,,,,CRC-Serrated,musk
cls_0.875,3000,0,0.7566052946426518,,,0.124535024,,,0.8324335675614246,,,,,,0.9712717369477911,,,,,,,,,CRC-Serrated,musk
cls_1.0,3000,0,0.7026885599326405,,,0.118991435,,,0.8376139624213571,,,,,,0.9677848895582329,,,,,,,,,CRC-Serrated,musk
final_embedding,3000,50,0.7048646924474689,0.47333376113270215,0.7143333006981762,0.114890516,0.10203763693571091,0.11912607997655869,0.8376193404486209,0.8320022204913446,0.8481033555356287,,,,0.9677071787148595,0.9706979706325302,0.976184032379518,,,,,,,CRC-Serrated,musk
patch_mean_0.125,3000,0,0.41912289593436713,,,0.033569694,,,0.5890245502009145,,,,,,0.9872928212851405,,,,,,,,,CRC-Serrated,dinov2
patch_mean_0.375,3000,0,0.6156632017647211,,,0.039884806,,,0.6929413756357925,,,,,,0.9770157630522088,,,,,,,,,CRC-Serrated,dinov2
patch_mean_0.625,3000,0,0.7390760015751635,,,0.06308037,,,0.7986981132265939,,,,,,0.9591756024096385,,,,,,,,,CRC-Serrated,dinov2
patch_mean_0.875,3000,0,0.6260750660368648,,,0.08663702,,,0.7943674430508046,,,,,,0.9649570281124498,,,,,,,,,CRC-Serrated,dinov2
patch_mean_1.0,3000,0,0.6271984805428957,,,0.07477313,,,0.7629693885270938,,,,,,0.9706887048192772,,,,,,,,,CRC-Serrated,dinov2
cls_0.125,3000,0,0.34407022126554426,,,0.049303353,,,0.6039071559543521,,,,,,0.9905904116465863,,,,,,,,,CRC-Serrated,dinov2
cls_0.375,3000,0,0.43486562228539877,,,0.031205475,,,0.7002146149991451,,,,,,0.9831580823293172,,,,,,,,,CRC-Serrated,dinov2
cls_0.625,3000,0,0.7013415823006536,,,0.1107685,,,0.7774945218110995,,,,,,0.9617541164658634,,,,,,,,,CRC-Serrated,dinov2
cls_0.875,3000,0,0.717535408696468,,,0.10351735,,,0.8068229069181724,,,,,,0.965900702811245,,,,,,,,,CRC-Serrated,dinov2
cls_1.0,3000,0,0.6854324885054446,,,0.11272299,,,0.7899400844880767,,,,,,0.9658575301204819,,,,,,,,,CRC-Serrated,dinov2
register_mean_0.125,3000,0,0.27842492964831367,,,0.03350836,,,0.5364745872506426,,,,,,0.9891857429718875,,,,,,,,,CRC-Serrated,dinov2
register_mean_0.375,3000,0,0.4499058188902323,,,0.069995105,,,0.641608503544653,,,,,,0.9799630522088354,,,,,,,,,CRC-Serrated,dinov2
register_mean_0.625,3000,0,0.7259619692933555,,,0.09585446,,,0.781508836075399,,,,,,0.9609024096385542,,,,,,,,,CRC-Serrated,dinov2
register_mean_0.875,3000,0,0.6528254337290277,,,0.12493253,,,0.7820506436853184,,,,,,0.9598635542168674,,,,,,,,,CRC-Serrated,dinov2
register_mean_1.0,3000,0,0.6049386367564457,,,0.0995214,,,0.7590199798197206,,,,,,0.9660416666666667,,,,,,,,,CRC-Serrated,dinov2
final_embedding,3000,50,0.6906535703177544,0.3615808343845271,0.7094717399834389,0.11112183,0.09729991257190704,0.11284558326005935,0.7917328077987693,0.7877184156881036,0.8078201581369717,,,,0.9670236445783132,0.9686859174196788,0.9739525037650603,,,,,,,CRC-Serrated,dinov2
patch_mean_0.125,2714,0,0.046162273189103036,,,0.050331295,,,0.5479453505121186,,,,,,0.9861021586345382,,,,,,,,,BDC,virchow2
patch_mean_0.375,2714,0,0.04823031239563822,,,0.058372736,,,0.5905146500151592,,,,,,0.9806952309236948,,,,,,,,,BDC,virchow2
patch_mean_0.625,2714,0,0.3370697176259337,,,0.04545194,,,0.7737229139890842,,,,,,0.9817978413654619,,,,,,,,,BDC,virchow2
patch_mean_0.875,2714,0,0.5905485642579148,,,0.036863387,,,0.7562188674438641,,,,,,0.9844679718875502,,,,,,,,,BDC,virchow2
patch_mean_1.0,2714,0,0.5298297055285665,,,0.01113528,,,0.6768864506077616,,,,,,0.9883721887550201,,,,,,,,,BDC,virchow2
cls_0.125,2714,0,0.11170790298423032,,,0.04044944,,,0.5704275597107858,,,,,,0.9884645080321285,,,,,,,,,BDC,virchow2
cls_0.375,2714,0,0.11859536739324421,,,0.034040987,,,0.5994702421632964,,,,,,0.987191767068273,,,,,,,,,BDC,virchow2
cls_0.625,2714,0,0.18510729544874452,,,0.031338155,,,0.7240085887655624,,,,,,0.9854104417670683,,,,,,,,,BDC,virchow2
cls_0.875,2714,0,0.5960283134954121,,,0.050811112,,,0.8444211484832146,,,,,,0.9804487951807229,,,,,,,,,BDC,virchow2
cls_1.0,2714,0,0.6308050445094733,,,0.072167814,,,0.838857125622763,,,,,,0.9783841365461847,,,,,,,,,BDC,virchow2
register_mean_0.125,2714,0,0.04029059647969167,,,0.03294736,,,0.5471434664624704,,,,,,0.9895628012048193,,,,,,,,,BDC,virchow2
register_mean_0.375,2714,0,0.049029709105852526,,,0.055467546,,,0.5760099633870391,,,,,,0.9870306726907631,,,,,,,,,BDC,virchow2
register_mean_0.625,2714,0,0.29806587328730433,,,0.042806923,,,0.7467299005302303,,,,,,0.9822736947791164,,,,,,,,,BDC,virchow2
register_mean_0.875,2714,0,0.5708293843969094,,,0.013061225,,,0.7732078608040123,,,,,,0.9846776606425702,,,,,,,,,BDC,virchow2
register_mean_1.0,2714,0,0.5087840755436037,,,0.027294874,,,0.6947604639968007,,,,,,0.9855710341365462,,,,,,,,,BDC,virchow2
final_embedding,2714,50,0.6188315863260099,0.5745627202825613,0.6631426472024248,0.06448251,0.04569942802190781,0.07066358625888824,0.8426334894577683,0.8344004491418232,0.8526176692024725,,,,0.9786279618473895,0.9804256952811246,0.983971875,,,,,,,BDC,virchow2
patch_mean_0.125,2714,0,0.027469253415943667,,,0.06659734,,,0.5216731849806678,,,,,,0.989955170682731,,,,,,,,,BDC,uni2
patch_mean_0.375,2714,0,-0.09212050541621021,,,0.049324274,,,0.5771401705839447,,,,,,0.9801439257028113,,,,,,,,,BDC,uni2
patch_mean_0.625,2714,0,0.3935494219949668,,,0.036162972,,,0.7769843183213094,,,,,,0.9788718875502008,,,,,,,,,BDC,uni2
patch_mean_0.875,2714,0,0.6962232464277613,,,0.097723186,,,0.8100589980397789,,,,,,0.975497389558233,,,,,,,,,BDC,uni2
patch_mean_1.0,2714,0,0.6628401827265736,,,0.08588523,,,0.8021851110432937,,,,,,0.9789426204819277,,,,,,,,,BDC,uni2
cls_0.125,2714,0,0.07442823087370837,,,0.005652249,,,0.4267255496548899,,,,,,0.9929955321285141,,,,,,,,,BDC,uni2
cls_0.375,2714,0,0.07987279036412118,,,0.029909253,,,0.6050417967379267,,,,,,0.9861708333333333,,,,,,,,,BDC,uni2
cls_0.625,2714,0,-0.07803987903508966,,,0.033883393,,,0.7004514461705138,,,,,,0.980662048192771,,,,,,,,,BDC,uni2
cls_0.875,2714,0,0.6229047963868573,,,0.0328539,,,0.8433074195837269,,,,,,0.9720034638554217,,,,,,,,,BDC,uni2
cls_1.0,2714,0,0.6664585097456447,,,0.051431715,,,0.8493935760452987,,,,,,0.9715387550200804,,,,,,,,,BDC,uni2
register_mean_0.125,2714,0,0.06819031269052517,,,0.0042304993,,,0.42672701454152145,,,,,,0.9941059738955823,,,,,,,,,BDC,uni2
register_mean_0.375,2714,0,0.07374323052844514,,,0.059933484,,,0.5753080375093325,,,,,,0.9833060240963856,,,,,,,,,BDC,uni2
register_mean_0.625,2714,0,0.3458395493147727,,,0.042309523,,,0.7729587400863324,,,,,,0.9800320281124498,,,,,,,,,BDC,uni2
register_mean_0.875,2714,0,0.5820629886918366,,,0.09823519,,,0.8338324362940629,,,,,,0.9780658634538153,,,,,,,,,BDC,uni2
register_mean_1.0,2714,0,0.7055690860993166,,,0.10284072,,,0.8400776125137355,,,,,,0.9751646586345382,,,,,,,,,BDC,uni2
final_embedding,2714,50,0.6986167339622846,0.6560314106325942,0.7328655814456398,0.043815613,0.026071915030479433,0.05025825500488281,0.8661620068764254,0.8572259025049841,0.875379454860277,,,,0.9820183232931727,0.9809570180722892,0.9859665097891566,,,,,,,BDC,uni2
patch_mean_0.125,2714,0,-0.003946110387409949,,,0.036899507,,,0.5340384790317638,,,,,,0.9832010542168674,,,,,,,,,BDC,conch
patch_mean_0.375,2714,0,-0.06471112636658564,,,0.05582267,,,0.5872089329243583,,,,,,0.981612048192771,,,,,,,,,BDC,conch
patch_mean_0.625,2714,0,0.33605822602528157,,,0.0291543,,,0.7608906031091587,,,,,,0.9795191767068273,,,,,,,,,BDC,conch
patch_mean_0.875,2714,0,0.5285995862693598,,,0.03896439,,,0.7858165362771244,,,,,,0.9786175200803213,,,,,,,,,BDC,conch
patch_mean_1.0,2714,0,0.6373921523217848,,,0.061581135,,,0.78384862568996,,,,,,0.9741692269076305,,,,,,,,,BDC,conch
cls_0.125,2714,0,0.10725406284872,,,0.03829968,,,0.5539712709941534,,,,,,0.9893368975903615,,,,,,,,,BDC,conch
cls_0.375,2714,0,0.07456670262319029,,,0.04690641,,,0.5814035775785508,,,,,,0.9864935240963856,,,,,,,,,BDC,conch
cls_0.625,2714,0,0.1822596433244475,,,0.039296806,,,0.7206592997464467,,,,,,0.9830265562248997,,,,,,,,,BDC,conch
cls_0.875,2714,0,0.26979484792020153,,,0.034516633,,,0.7445847700246432,,,,,,0.9788143574297189,,,,,,,,,BDC,conch
cls_1.0,2714,0,0.42085979708843996,,,0.031332433,,,0.7638733635399185,,,,,,0.9737098393574297,,,,,,,,,BDC,conch
final_embedding,2714,50,0.5983551599895768,0.5401488801869178,0.6555794370494186,0.059735417,0.04895476847887039,0.06573037952184677,0.7475383171688993,0.7384520908698478,0.7610702435909301,,,,0.9773648092369478,0.9793164671184739,0.9835116001506025,,,,,,,BDC,conch
patch_mean_0.125,2714,0,-0.010840933198570202,,,0.041758657,,,0.5161710150226483,,,,,,0.9856028614457831,,,,,,,,,BDC,gigapath
patch_mean_0.375,2714,0,-0.06921146762454461,,,0.045824885,,,0.5752811054487358,,,,,,0.9804649096385543,,,,,,,,,BDC,gigapath
patch_mean_0.625,2714,0,0.22504870229930787,,,0.059399962,,,0.7249309296243133,,,,,,0.9710833333333333,,,,,,,,,BDC,gigapath
patch_mean_0.875,2714,0,0.4686710786860452,,,0.06947267,,,0.7933044180295735,,,,,,0.9660183734939759,,,,,,,,,BDC,gigapath
patch_mean_1.0,2714,0,0.4295326774364261,,,0.06384879,,,0.7890901607079145,,,,,,0.9642163152610441,,,,,,,,,BDC,gigapath
cls_0.125,2714,0,0.08043972187921396,,,0.03127402,,,0.5141047996053419,,,,,,0.9898707831325301,,,,,,,,,BDC,gigapath
cls_0.375,2714,0,0.11697317419279173,,,0.014469147,,,0.6053869935662836,,,,,,0.9878925200803212,,,,,,,,,BDC,gigapath
cls_0.625,2714,0,0.23592314686308646,,,0.03355944,,,0.7146044146942631,,,,,,0.985851656626506,,,,,,,,,BDC,gigapath
cls_0.875,2714,0,0.5463784916880952,,,0.032316744,,,0.8170542711762445,,,,,,0.9775497489959839,,,,,,,,,BDC,gigapath
cls_1.0,2714,0,0.5156968907879647,,,0.035128355,,,0.8159986268741521,,,,,,0.9771386546184739,,,,,,,,,BDC,gigapath
final_embedding,2714,50,0.5445103867562489,0.4443622536848966,0.6082965265543075,0.03151059,0.01717807203531265,0.03977184891700744,0.8220524024575314,0.8170560925994558,0.8339784517925024,,,,0.9787450803212852,0.9802718699799197,0.9845898970883534,,,,,,,BDC,gigapath
patch_mean_0.125,2714,0,0.024613189576783063,,,0.029992998,,,0.5124541302777691,,,,,,0.9900201807228916,,,,,,,,,BDC,musk
patch_mean_0.375,2714,0,-0.11694106480160751,,,0.045118213,,,0.6219108121075148,,,,,,0.9821473393574297,,,,,,,,,BDC,musk
patch_mean_0.625,2714,0,0.33417514402145737,,,0.023068547,,,0.6721110643075026,,,,,,0.9774633032128514,,,,,,,,,BDC,musk
patch_mean_0.875,2714,0,-0.007375125787624119,,,0.033216894,,,0.5839849560415662,,,,,,0.975179718875502,,,,,,,,,BDC,musk
patch_mean_1.0,2714,0,0.001959341807886716,,,0.055960238,,,0.6192286649452124,,,,,,0.979137951807229,,,,,,,,,BDC,musk
cls_0.125,2714,0,0.05855147482441397,,,0.06413412,,,0.5163429639729858,,,,,,0.9897032630522088,,,,,,,,,BDC,musk
cls_0.375,2714,0,0.00129976139731099,,,0.08814877,,,0.5291872556754188,,,,,,0.9730049196787148,,,,,,,,,BDC,musk
cls_0.625,2714,0,-0.009517758703520724,,,0.082181215,,,0.491033659092583,,,,,,0.981795983935743,,,,,,,,,BDC,musk
cls_0.875,2714,0,0.25598275597704956,,,0.043648005,,,0.715010493893792,,,,,,0.974435391566265,,,,,,,,,BDC,musk
cls_1.0,2714,0,0.49916497026776113,,,0.051232755,,,0.7247055800796262,,,,,,0.976452359437751,,,,,,,,,BDC,musk
final_embedding,2714,50,0.34369892323582507,0.2899146217551253,0.5391615944662783,0.054915726,0.038569307327270506,0.0681548923254013,0.7234691829782129,0.7190382081894663,0.7357678251145725,,,,0.9772087851405622,0.9780655258534137,0.9822356839859437,,,,,,,BDC,musk
patch_mean_0.125,2714,0,-0.014354235750642933,,,0.040366292,,,0.5170363553376703,,,,,,0.9882454317269076,,,,,,,,,BDC,dinov2
patch_mean_0.375,2714,0,-0.1869786962977816,,,0.04285997,,,0.574294986525518,,,,,,0.9879388554216868,,,,,,,,,BDC,dinov2
patch_mean_0.625,2714,0,0.08637760701378362,,,0.016031086,,,0.6400410161607417,,,,,,0.9664099397590361,,,,,,,,,BDC,dinov2
patch_mean_0.875,2714,0,0.2261695514520299,,,0.023414373,,,0.587969159558267,,,,,,0.96002640562249,,,,,,,,,BDC,dinov2
patch_mean_1.0,2714,0,0.08362556461103662,,,0.042647064,,,0.561502208323508,,,,,,0.965526656626506,,,,,,,,,BDC,dinov2
cls_0.125,2714,0,0.04354501706534168,,,0.044944465,,,0.5404723595060126,,,,,,0.9922987449799197,,,,,,,,,BDC,dinov2
cls_0.375,2714,0,-0.10629546373274128,,,0.010133266,,,0.5679483066912742,,,,,,0.986847640562249,,,,,,,,,BDC,dinov2
cls_0.625,2714,0,-0.0015680086028291098,,,0.08701503,,,0.6279668383037923,,,,,,0.9780989959839358,,,,,,,,,BDC,dinov2
cls_0.875,2714,0,0.17866401095111226,,,0.012888789,,,0.598492558937907,,,,,,0.9746220381526104,,,,,,,,,BDC,dinov2
cls_1.0,2714,0,0.20567001577398514,,,0.046395242,,,0.577539907854732,,,,,,0.9686090863453816,,,,,,,,,BDC,dinov2
register_mean_0.125,2714,0,-0.029170043999558942,,,0.033045113,,,0.4522618910152328,,,,,,0.9927606927710844,,,,,,,,,BDC,dinov2
register_mean_0.375,2714,0,-0.1182535522265968,,,0.02631402,,,0.5033547581798327,,,,,,0.9857448795180723,,,,,,,,,BDC,dinov2
register_mean_0.625,2714,0,-0.029825610736236643,,,0.06854069,,,0.6292400849036821,,,,,,0.9745798192771085,,,,,,,,,BDC,dinov2
register_mean_0.875,2714,0,0.24785172160529706,,,0.09115493,,,0.5820250999078213,,,,,,0.9701840863453816,,,,,,,,,BDC,dinov2
register_mean_1.0,2714,0,0.230222996899514,,,0.09162456,,,0.5527051881204805,,,,,,0.9632824297188755,,,,,,,,,BDC,dinov2
final_embedding,2714,50,0.2172902706544222,0.019081931548753723,0.2848097591070479,0.04445994,0.029427626729011537,0.05182530134916306,0.581605410833409,0.5781723281342641,0.5947395812401344,,,,0.9697863955823293,0.972507139809237,0.9767537023092369,,,,,,,BDC,dinov2
