embedding_type,n_samples,bootstrap_iters,tau,tau_ci_lower,tau_ci_upper,spectral_gap,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette,silhouette_ci_lower,silhouette_ci_upper,trustworthiness,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw,id_raw_ci_lower,id_raw_ci_upper,id_diff,id_diff_ci_lower,id_diff_ci_upper,progression,model
cls_0.125,4000,0,0.1504202902887404,,,0.022383094,,,0.32820889482769877,,,-0.05316933182545993,,,0.9878525602409639,,,10.516953706362616,,,3.496548537329439,,,CRC-Conventional,uni2
cls_0.375,4000,0,0.38326472961071467,,,0.02496928,,,0.47856279110308003,,,-0.008985455941286774,,,0.9811850903614457,,,15.414794463618385,,,4.259207534261994,,,CRC-Conventional,uni2
cls_0.625,4000,0,0.5676337328845371,,,0.021832526,,,0.5962615833550242,,,0.02634712558761817,,,0.9770838855421686,,,14.837062539168379,,,4.399283691488386,,,CRC-Conventional,uni2
cls_0.875,4000,0,0.712323393695035,,,0.010842204,,,0.692887660766853,,,0.07875971195533985,,,0.9712838353413654,,,15.770073716828215,,,4.392619211723246,,,CRC-Conventional,uni2
cls_1.0,4000,0,0.7373494617303524,,,0.022901118,,,0.6892996363739,,,0.07677601492233045,,,0.9619177710843374,,,19.34590894687057,,,4.386937232807989,,,CRC-Conventional,uni2
register_mean_0.125,4000,0,0.15660332049586598,,,0.021044612,,,0.32738425324877435,,,-0.0627702029768073,,,0.9870121485943775,,,10.493692007803707,,,3.488383114299714,,,CRC-Conventional,uni2
register_mean_0.375,4000,0,0.36288431547352323,,,0.029346347,,,0.4426983756903312,,,-0.019207350125926077,,,0.9796100903614458,,,18.39351622333547,,,4.647223665387141,,,CRC-Conventional,uni2
register_mean_0.625,4000,0,0.7091850581397441,,,0.016678989,,,0.6250532013189329,,,0.04517116329034578,,,0.9722253514056225,,,16.293571695452023,,,4.864850149515201,,,CRC-Conventional,uni2
register_mean_0.875,4000,0,0.740685808863738,,,0.023662627,,,0.6833939283563156,,,0.1003590142128681,,,0.9702428212851406,,,16.96581723771688,,,4.363190599801627,,,CRC-Conventional,uni2
register_mean_1.0,4000,0,0.7502282459929144,,,0.028379142,,,0.6831470715066394,,,0.10649591286749728,,,0.9693342369477912,,,16.87169094810767,,,4.074796559074814,,,CRC-Conventional,uni2
final_embedding,4000,100,0.7249760195990723,0.5664683726668069,0.7391152569414603,0.011761844,0.00860021412372589,0.04476008415222168,0.6884877997742793,0.6839408044614232,0.7018699466598132,0.07386384218011145,0.06675126106080646,0.07825332523204966,0.9716824799196787,0.9720511696787149,0.9775177811244979,19.204375756835205,18.22183655355557,20.381757875419193,4.206690931575996,0.6733956907573372,0.7677268266035269,CRC-Conventional,uni2
patch_mean_0.125,4000,0,0.26443539193454035,,,0.03680432,,,0.41882707542263486,,,-0.018438521197404335,,,0.9826351907630522,,,13.140568264291224,,,4.31978472533891,,,CRC-Conventional,conch
patch_mean_0.375,4000,0,0.31280360012057956,,,0.033988833,,,0.4701774393976387,,,0.015026907272547893,,,0.975221937751004,,,12.692503551723043,,,4.571704419170338,,,CRC-Conventional,conch
