embedding_type,n_samples,bootstrap_iters,tau,tau_ci_lower,tau_ci_upper,spectral_gap,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette,silhouette_ci_lower,silhouette_ci_upper,trustworthiness,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw,id_raw_ci_lower,id_raw_ci_upper,id_diff,id_diff_ci_lower,id_diff_ci_upper,progression,model
patch_mean_0.125,4000,0,0.14858697389059242,,,0.003955245,,,0.4450261507196017,,,0.006251869972220863,,,0.9900392068273093,,,12.622567754233156,,,5.15788966742931,,,SCC,virchow2
patch_mean_0.375,4000,0,0.31682683066471934,,,0.004555583,,,0.5224115451561369,,,0.037407802382891917,,,0.9845433232931727,,,11.679709212557375,,,5.698181650194259,,,SCC,virchow2
patch_mean_0.625,4000,0,0.6697239053163047,,,0.052240193,,,0.6673982228225844,,,0.08379935533528876,,,0.9721944779116466,,,12.870498486433695,,,5.2444648862518966,,,SCC,virchow2
patch_mean_0.875,4000,0,0.5750245963702677,,,0.026254952,,,0.651145238461088,,,0.09721336576470099,,,0.9846267570281124,,,11.859529639407217,,,4.007937104564612,,,SCC,virchow2
patch_mean_1.0,4000,0,0.3858244433382485,,,0.01273638,,,0.5786517243206207,,,0.06161122538737631,,,0.9881586345381526,,,11.479075424660868,,,3.763242120048978,,,SCC,virchow2
cls_0.125,4000,0,0.253742233379336,,,0.01664728,,,0.46233005879667155,,,0.0008686410348131073,,,0.9879308734939759,,,13.205179655157924,,,4.522773381632607,,,SCC,virchow2
cls_0.375,4000,0,0.3171974962653277,,,0.007558584,,,0.5294184669294859,,,0.026975959896101926,,,0.9832591365461847,,,9.783902256925227,,,4.702260598224949,,,SCC,virchow2
cls_0.625,4000,0,0.6143616476940261,,,0.028920233,,,0.6595380541557478,,,0.06895271155812967,,,0.9784800200803213,,,10.750387636732574,,,4.958925708882484,,,SCC,virchow2
cls_0.875,4000,0,0.7239128404437685,,,0.068021655,,,0.7257136523446436,,,0.10942272664734404,,,0.9782199799196787,,,12.424097013727206,,,4.751980207834053,,,SCC,virchow2
cls_1.0,4000,0,0.7154708240474672,,,0.057043016,,,0.7366363902027684,,,0.13372833878281729,,,0.9830854919678715,,,12.748354347426153,,,4.5020717626789235,,,SCC,virchow2
register_mean_0.125,4000,0,0.14132934180858323,,,0.01598227,,,0.4476170250506782,,,0.013265776707810659,,,0.9848218373493975,,,17.834710543715186,,,4.268658701307973,,,SCC,virchow2
register_mean_0.375,4000,0,0.1544420475699572,,,0.03285128,,,0.511997246765122,,,0.034172511950410295,,,0.9815574297188755,,,13.1447692498524,,,5.530018468725264,,,SCC,virchow2
register_mean_0.625,4000,0,0.6168289739835651,,,0.069571495,,,0.6614519236426436,,,0.07665276438704782,,,0.9754012550200803,,,12.820681768507901,,,4.948769496281023,,,SCC,virchow2
register_mean_0.875,4000,0,0.5191247259586166,,,0.01180774,,,0.6417824489092065,,,0.06970911330189511,,,0.9841717871485943,,,11.960006355059214,,,3.933110383454804,,,SCC,virchow2
register_mean_1.0,4000,0,0.3818526430055525,,,0.017699838,,,0.5868645031042068,,,0.03267018653176346,,,0.9888286144578313,,,11.220382940672545,,,4.041375240340581,,,SCC,virchow2
final_embedding,4000,100,0.7171961625482935,0.7032429342465566,0.7300396600646927,0.054039836,0.046358489990234376,0.05559467524290083,0.7352806281809675,0.7294246140080703,0.7494717931868758,0.1324610568895083,,,0.9829971887550201,0.9831589583333333,0.9868014244477912,12.561876205922434,,,4.356901198256823,,,SCC,virchow2
patch_mean_0.125,4000,0,0.09509296672696203,,,0.06551939,,,0.40705958360928646,,,-0.046346625138011834,,,0.9880791164658634,,,10.368689868077594,,,3.985988397365991,,,SCC,uni2
patch_mean_0.375,4000,0,0.2177304160573785,,,0.014138162,,,0.49830329198341766,,,0.02981514381224576,,,0.9853929718875502,,,12.736268962229541,,,5.7584804196473565,,,SCC,uni2
patch_mean_0.625,4000,0,0.5954538039817564,,,0.07530314,,,0.6511831589046233,,,0.07667996286314296,,,0.9716769076305221,,,14.880510119987177,,,4.505362729668165,,,SCC,uni2
patch_mean_0.875,4000,0,0.668324954984458,,,0.037662506,,,0.6871032942896794,,,0.1212006449250076,,,0.9815071285140562,,,14.006591719253382,,,4.027232315963696,,,SCC,uni2
patch_mean_1.0,4000,0,0.6286401116677035,,,0.038027525,,,0.67842113016649,,,0.08894571048761026,,,0.9798439759036145,,,14.168499485833092,,,3.924777676463861,,,SCC,uni2
cls_0.125,4000,0,0.0014159842952310097,,,0.026617885,,,0.3408756655001232,,,-0.07150252636206096,,,0.991762248995984,,,10.008541928403595,,,3.69006902001359,,,SCC,uni2
cls_0.375,4000,0,0.31228121620249366,,,0.014154911,,,0.5188962560764968,,,0.014966676441249027,,,0.9820446787148595,,,13.394714770927822,,,4.948379872831248,,,SCC,uni2
cls_0.625,4000,0,0.5809034427566556,,,0.029537797,,,0.6257750264452437,,,0.035665341058922065,,,0.9747937751004017,,,13.081859694353868,,,4.967574497216541,,,SCC,uni2
cls_0.875,4000,0,0.7186435266066666,,,0.0863837,,,0.6962002878932136,,,0.07790893436951088,,,0.9696753012048193,,,13.333313818008405,,,4.513665850500587,,,SCC,uni2
cls_1.0,4000,0,0.697761332359115,,,0.07725835,,,0.6960185501114188,,,0.06256438956146777,,,0.964185391566265,,,17.554929896172208,,,4.542605499803861,,,SCC,uni2
register_mean_0.125,4000,0,-0.0007308725136868796,,,0.024341643,,,0.34014216465576136,,,-0.07387572834109303,,,0.9923767068273093,,,9.559772752508815,,,3.675370309547312,,,SCC,uni2
register_mean_0.375,4000,0,0.2398873003600463,,,0.014253855,,,0.48391742484574585,,,0.005042328439646977,,,0.9797171184738955,,,17.169494065338544,,,5.305965127520922,,,SCC,uni2
register_mean_0.625,4000,0,0.6041098001378312,,,0.0809685,,,0.6345199606120959,,,0.05432308204061175,,,0.9704635040160643,,,15.608120698989842,,,4.955744613616594,,,SCC,uni2
register_mean_0.875,4000,0,0.7036155298837262,,,0.06932348,,,0.69512257919817,,,0.10060685462448689,,,0.9720221887550201,,,16.19522816650031,,,4.46783123667641,,,SCC,uni2
register_mean_1.0,4000,0,0.6976708650051754,,,0.05825293,,,0.6963509832040032,,,0.11504200363686751,,,0.9737202309236948,,,15.758987330190708,,,4.221893996901326,,,SCC,uni2
final_embedding,4000,100,0.7073486544734213,0.4873795493143161,0.7245305263785682,0.086007774,0.0745406374335289,0.08868037164211273,0.6978635138255282,0.6925953698985822,0.7143540849507922,0.08018573050582202,,,0.9731078313253012,0.9747514733935743,0.9789876154618474,16.79384755471635,,,4.652655709860153,,,SCC,uni2
